case_id,activity,timestamp,resource,batch_size
BATCH_00187,Raw Material Arrival,2023-09-30 17:08:36.287182,Machine Y,3742
BATCH_00187,Raw Material Arrival,2023-09-30 17:26:32.883433,Worker A,3742
BATCH_00187,Quality Check (Raw Material),2023-09-30 18:07:05.388626,Machine X,3742
BATCH_00187,Storage (Raw Material),2023-09-30 19:01:30.381776,Machine Y,3742
BATCH_00187,Material Allocation,2023-09-30 19:14:59.402216,Machine Y,3742
BATCH_00187,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,3742
BATCH_00187,In-Process Quality Check,2023-10-01 00:26:18.017274,Worker A,3742
BATCH_00187,Assembly/Packaging,2023-10-01 03:53:04.653481,Warehouse Staff 1,3742
BATCH_00187,Final Quality Check,2023-10-01 04:59:14.387276,Machine X,3742
BATCH_00187,Storage (Finished Goods),2023-10-01 07:09:50.190845,Worker B,3742
BATCH_00187,Order Fulfillment,2023-10-01 07:52:08.752065,Machine X,3742
BATCH_00187,Shipment,2023-10-01 08:18:51.085056,Worker A,3742
BATCH_00188,Raw Material Arrival,2023-09-30 20:30:17.285844,Machine X,3286
BATCH_00188,Raw Material Arrival,2023-09-30 20:56:52.064908,Worker A,3286
BATCH_00188,Quality Check (Raw Material),2023-09-30 21:25:17.731179,Machine Y,3286
BATCH_00188,Storage (Raw Material),2023-09-30 22:24:39.162784,Worker A,3286
BATCH_00188,Material Allocation,2023-09-30 22:59:34.999277,Worker A,3286
BATCH_00188,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,3286
BATCH_00188,In-Process Quality Check,2023-10-01 00:30:59.431831,Warehouse Staff 1,3286
BATCH_00188,Assembly/Packaging,2023-10-01 04:26:23.852289,Warehouse Staff 1,3286
BATCH_00188,Final Quality Check,2023-10-01 05:03:59.694719,Worker B,3286
BATCH_00188,Storage (Finished Goods),2023-10-01 07:13:11.019296,Worker B,3286
BATCH_00188,Order Fulfillment,2023-10-01 08:10:54.947721,Machine Y,3286
BATCH_00188,Shipment,2023-10-01 09:09:20.395347,Warehouse Staff 1,3286
BATCH_00189,Raw Material Arrival,2023-09-30 13:07:20.006108,Warehouse Staff 1,2489
BATCH_00189,Raw Material Arrival,2023-09-30 13:30:06.168754,Machine Y,2489
BATCH_00189,Quality Check (Raw Material),2023-09-30 14:09:33.597620,Worker A,2489
BATCH_00189,Storage (Raw Material),2023-09-30 14:49:57.361680,Warehouse Staff 1,2489
BATCH_00189,Material Allocation,2023-09-30 15:01:32.530372,Warehouse Staff 1,2489
BATCH_00189,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2489
BATCH_00189,In-Process Quality Check,2023-10-01 01:26:29.884668,Machine Y,2489
BATCH_00189,Assembly/Packaging,2023-10-01 06:07:07.447889,Worker A,2489
BATCH_00189,Final Quality Check,2023-10-01 06:51:51.526920,Warehouse Staff 1,2489
BATCH_00189,Storage (Finished Goods),2023-10-01 09:35:33.507894,Worker B,2489
BATCH_00189,Order Fulfillment,2023-10-01 11:19:07.454541,Machine Y,2489
BATCH_00189,Shipment,2023-10-01 11:27:49.437143,Worker A,2489
BATCH_00190,Raw Material Arrival,2023-09-30 12:40:52.645173,Warehouse Staff 1,4464
BATCH_00190,Raw Material Arrival,2023-09-30 12:47:45.563157,Machine Y,4464
BATCH_00190,Quality Check (Raw Material),2023-09-30 13:20:37.235371,Machine X,4464
BATCH_00190,Storage (Raw Material),2023-09-30 15:18:23.825636,Warehouse Staff 1,4464
BATCH_00190,REWORK_Material Allocation,2023-09-30 15:52:34.646822,Worker A,4464
BATCH_00190,Quality Check (Raw Material),2023-09-30 16:13:18.057061,Worker B,4464
BATCH_00190,Storage (Raw Material),2023-09-30 17:58:56.067729,Machine X,4464
BATCH_00190,REWORK_Material Allocation,2023-09-30 18:42:49.084961,Machine X,4464
BATCH_00190,Quality Check (Raw Material),2023-09-30 19:36:49.259053,Worker A,4464
BATCH_00190,Storage (Raw Material),2023-09-30 20:19:43.671153,Machine Y,4464
BATCH_00190,Material Allocation,2023-09-30 21:04:00.540444,Machine X,4464
BATCH_00190,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,4464
BATCH_00190,In-Process Quality Check,2023-10-01 01:16:53.087783,Warehouse Staff 1,4464
BATCH_00190,Assembly/Packaging,2023-10-01 03:08:14.153964,Warehouse Staff 1,4464
BATCH_00190,Final Quality Check,2023-10-01 03:49:14.892757,Worker B,4464
BATCH_00190,Storage (Finished Goods),2023-10-01 05:50:19.715475,Warehouse Staff 1,4464
BATCH_00190,Order Fulfillment,2023-10-01 07:02:31.902962,Worker B,4464
BATCH_00190,Shipment,2023-10-01 07:40:26.791133,Machine Y,4464
BATCH_00191,Raw Material Arrival,2023-09-30 16:28:13.703279,Worker A,1397
BATCH_00191,Raw Material Arrival,2023-09-30 16:51:38.981017,Machine X,1397
BATCH_00191,Quality Check (Raw Material),2023-09-30 17:27:00.147743,Warehouse Staff 1,1397
BATCH_00191,Storage (Raw Material),2023-09-30 19:00:14.696033,Worker A,1397
BATCH_00191,Material Allocation,2023-09-30 19:23:36.119662,Worker B,1397
BATCH_00191,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,1397
BATCH_00191,In-Process Quality Check,2023-10-01 01:21:57.923909,Machine X,1397
BATCH_00191,Assembly/Packaging,2023-10-01 03:06:57.182858,Machine X,1397
BATCH_00191,REWORK_Final Quality Check,2023-10-01 03:42:50.596517,Worker A,1397
BATCH_00191,Final Quality Check,2023-10-01 04:15:52.739829,Machine Y,1397
BATCH_00191,Storage (Finished Goods),2023-10-01 05:33:18.607264,Worker B,1397
BATCH_00191,Order Fulfillment,2023-10-01 06:56:49.525098,Machine X,1397
BATCH_00191,Shipment,2023-10-01 07:56:36.346289,Machine X,1397
BATCH_00192,Raw Material Arrival,2023-09-30 18:42:31.383908,Worker B,2711
BATCH_00192,Raw Material Arrival,2023-09-30 19:05:54.058606,Worker A,2711
BATCH_00192,REWORK_Quality Check (Raw Material),2023-09-30 20:00:14.561030,Machine X,2711
BATCH_00192,Raw Material Arrival,2023-09-30 20:19:11.993824,Warehouse Staff 1,2711
BATCH_00192,Quality Check (Raw Material),2023-09-30 20:38:25.287421,Worker B,2711
BATCH_00192,Storage (Raw Material),2023-09-30 22:27:45.222246,Machine Y,2711
BATCH_00192,Material Allocation,2023-09-30 23:10:14.573949,Machine X,2711
BATCH_00192,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,2711
BATCH_00192,In-Process Quality Check,2023-10-01 00:43:24.561674,Machine X,2711
BATCH_00192,Assembly/Packaging,2023-10-01 02:05:49.421596,Worker B,2711
BATCH_00192,Final Quality Check,2023-10-01 02:38:55.255342,Machine Y,2711
BATCH_00192,Storage (Finished Goods),2023-10-01 04:35:58.115903,Worker A,2711
BATCH_00192,Order Fulfillment,2023-10-01 05:45:04.003036,Worker B,2711
BATCH_00192,Shipment,2023-10-01 05:50:53.516933,Machine Y,2711
BATCH_00193,Raw Material Arrival,2023-09-30 17:25:05.002155,Warehouse Staff 1,942
BATCH_00193,Raw Material Arrival,2023-09-30 17:50:37.909753,Worker A,942
BATCH_00193,REWORK_Quality Check (Raw Material),2023-09-30 18:46:34.024711,Worker A,942
BATCH_00193,Raw Material Arrival,2023-09-30 19:12:42.582919,Worker A,942
BATCH_00193,Quality Check (Raw Material),2023-09-30 19:48:22.080927,Machine X,942
BATCH_00193,Material Allocation,2023-09-30 20:13:18.426599,Worker B,942
BATCH_00193,Production Batch Start,2023-10-01 00:00:00.000000,Machine X,942
BATCH_00193,In-Process Quality Check,2023-10-01 01:24:31.083751,Machine Y,942
BATCH_00193,Assembly/Packaging,2023-10-01 04:41:15.033880,Machine X,942
BATCH_00193,Final Quality Check,2023-10-01 05:37:20.161095,Warehouse Staff 1,942
BATCH_00193,Storage (Finished Goods),2023-10-01 06:26:28.026527,Warehouse Staff 1,942
BATCH_00193,Order Fulfillment,2023-10-01 06:48:33.106410,Machine Y,942
BATCH_00193,Shipment,2023-10-01 06:53:57.581683,Machine X,942
BATCH_00194,Raw Material Arrival,2023-09-30 19:31:11.325875,Worker A,4484
BATCH_00194,Raw Material Arrival,2023-09-30 19:48:59.508661,Machine Y,4484
BATCH_00194,Quality Check (Raw Material),2023-09-30 20:22:49.228700,Machine X,4484
BATCH_00194,Storage (Raw Material),2023-09-30 21:39:01.746129,Worker B,4484
BATCH_00194,Material Allocation,2023-09-30 22:21:59.645889,Warehouse Staff 1,4484
BATCH_00194,Production Batch Start,2023-10-01 00:00:00.000000,Worker B,4484
BATCH_00194,In-Process Quality Check,2023-10-01 01:10:47.259359,Machine X,4484
BATCH_00194,Assembly/Packaging,2023-10-01 06:02:53.497078,Machine X,4484
BATCH_00194,REWORK_Final Quality Check,2023-10-01 06:31:11.853938,Worker B,4484
BATCH_00194,Final Quality Check,2023-10-01 07:33:05.758393,Worker B,4484
BATCH_00194,Storage (Finished Goods),2023-10-01 09:20:12.892112,Machine Y,4484
BATCH_00194,REWORK_Order Fulfillment,2023-10-01 10:16:26.039328,Machine Y,4484
BATCH_00194,Order Fulfillment,2023-10-01 12:16:04.208999,Machine Y,4484
BATCH_00194,Shipment,2023-10-01 12:42:59.052502,Warehouse Staff 1,4484
BATCH_00195,Raw Material Arrival,2023-09-30 19:08:05.540337,Worker B,2198
BATCH_00195,Raw Material Arrival,2023-09-30 19:22:17.607519,Worker A,2198
BATCH_00195,Quality Check (Raw Material),2023-09-30 20:13:41.812425,Warehouse Staff 1,2198
BATCH_00195,Storage (Raw Material),2023-09-30 21:06:54.538891,Machine Y,2198
BATCH_00195,Material Allocation,2023-09-30 21:25:48.738874,Warehouse Staff 1,2198
BATCH_00195,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2198
BATCH_00195,In-Process Quality Check,2023-10-01 00:46:05.676200,Warehouse Staff 1,2198
BATCH_00195,REWORK_Assembly/Packaging,2023-10-01 02:44:06.611070,Worker A,2198
BATCH_00195,Assembly/Packaging,2023-10-01 07:23:42.521000,Warehouse Staff 1,2198
BATCH_00195,Final Quality Check,2023-10-01 08:26:57.345632,Warehouse Staff 1,2198
BATCH_00195,Storage (Finished Goods),2023-10-01 09:36:51.601381,Machine X,2198
BATCH_00195,Order Fulfillment,2023-10-01 11:16:08.556255,Worker B,2198
BATCH_00195,Shipment,2023-10-01 11:51:41.567063,Worker B,2198
BATCH_00196,Raw Material Arrival,2023-09-30 14:44:15.183644,Machine X,2301
BATCH_00196,Raw Material Arrival,2023-09-30 15:01:56.611227,Worker A,2301
BATCH_00196,Quality Check (Raw Material),2023-09-30 15:41:43.039175,Worker A,2301
BATCH_00196,Storage (Raw Material),2023-09-30 16:47:56.249461,Machine X,2301
BATCH_00196,Material Allocation,2023-09-30 17:30:01.309266,Machine X,2301
BATCH_00196,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2301
BATCH_00196,In-Process Quality Check,2023-10-01 01:10:52.777999,Worker A,2301
BATCH_00196,Assembly/Packaging,2023-10-01 03:18:37.615356,Machine X,2301
BATCH_00196,Final Quality Check,2023-10-01 03:48:05.718607,Warehouse Staff 1,2301
BATCH_00196,Storage (Finished Goods),2023-10-01 05:44:09.367350,Machine Y,2301
BATCH_00196,Order Fulfillment,2023-10-01 08:04:28.052289,Worker A,2301
BATCH_00196,Shipment,2023-10-01 09:00:39.226329,Warehouse Staff 1,2301
BATCH_00197,Raw Material Arrival,2023-09-30 12:53:41.217799,Machine X,3376
BATCH_00197,Raw Material Arrival,2023-09-30 13:19:30.508608,Machine Y,3376
BATCH_00197,Quality Check (Raw Material),2023-09-30 13:50:17.040421,Machine Y,3376
BATCH_00197,Storage (Raw Material),2023-09-30 15:01:59.683492,Machine Y,3376
BATCH_00197,Material Allocation,2023-09-30 15:43:37.214176,Warehouse Staff 1,3376
BATCH_00197,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,3376
BATCH_00197,In-Process Quality Check,2023-10-01 00:34:21.014053,Machine Y,3376
BATCH_00197,Assembly/Packaging,2023-10-01 03:10:08.245468,Machine Y,3376
BATCH_00197,Final Quality Check,2023-10-01 04:22:35.119020,Worker B,3376
BATCH_00197,Storage (Finished Goods),2023-10-01 06:58:20.892102,Machine X,3376
BATCH_00197,Order Fulfillment,2023-10-01 08:05:06.580872,Worker A,3376
BATCH_00197,Shipment,2023-10-01 08:42:40.709044,Machine X,3376
BATCH_00198,Raw Material Arrival,2023-09-30 15:49:09.004831,Machine X,1139
BATCH_00198,Raw Material Arrival,2023-09-30 16:00:39.187171,Machine Y,1139
BATCH_00198,Quality Check (Raw Material),2023-09-30 16:48:43.527544,Machine Y,1139
BATCH_00198,Storage (Raw Material),2023-09-30 18:30:11.899715,Worker B,1139
BATCH_00198,REWORK_Material Allocation,2023-09-30 18:53:58.486850,Worker A,1139
BATCH_00198,Quality Check (Raw Material),2023-09-30 19:44:42.864744,Warehouse Staff 1,1139
BATCH_00198,Storage (Raw Material),2023-09-30 20:27:16.321991,Worker A,1139
BATCH_00198,Material Allocation,2023-09-30 21:10:04.347924,Warehouse Staff 1,1139
BATCH_00198,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,1139
BATCH_00198,In-Process Quality Check,2023-10-01 00:37:49.541961,Warehouse Staff 1,1139
BATCH_00198,REWORK_Assembly/Packaging,2023-10-01 03:45:54.299188,Machine X,1139
BATCH_00198,Assembly/Packaging,2023-10-01 06:25:22.320344,Machine X,1139
BATCH_00198,Final Quality Check,2023-10-01 07:11:14.910788,Worker B,1139
BATCH_00198,Storage (Finished Goods),2023-10-01 08:07:18.536188,Worker B,1139
BATCH_00198,Order Fulfillment,2023-10-01 09:40:02.703076,Machine X,1139
BATCH_00198,Shipment,2023-10-01 09:47:55.441117,Warehouse Staff 1,1139
BATCH_00199,Raw Material Arrival,2023-09-30 14:10:15.826922,Warehouse Staff 1,2719
BATCH_00199,Raw Material Arrival,2023-09-30 14:33:07.198589,Warehouse Staff 1,2719
BATCH_00199,Quality Check (Raw Material),2023-09-30 15:31:58.419784,Worker A,2719
BATCH_00199,Storage (Raw Material),2023-09-30 16:58:14.824459,Warehouse Staff 1,2719
BATCH_00199,Material Allocation,2023-09-30 17:33:04.890043,Worker B,2719
BATCH_00199,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,2719
BATCH_00199,In-Process Quality Check,2023-10-01 00:35:50.985022,Machine X,2719
BATCH_00199,REWORK_Assembly/Packaging,2023-10-01 02:19:57.077987,Machine Y,2719
BATCH_00199,Assembly/Packaging,2023-10-01 06:21:25.886387,Warehouse Staff 1,2719
BATCH_00199,Final Quality Check,2023-10-01 06:53:42.995516,Machine X,2719
BATCH_00199,Storage (Finished Goods),2023-10-01 08:18:26.523625,Warehouse Staff 1,2719
BATCH_00199,Order Fulfillment,2023-10-01 10:02:13.756344,Worker B,2719
BATCH_00199,Shipment,2023-10-01 10:46:24.997243,Machine Y,2719
BATCH_00200,Raw Material Arrival,2023-09-30 18:28:14.025356,Worker B,2580
BATCH_00200,Raw Material Arrival,2023-09-30 18:41:48.371309,Warehouse Staff 1,2580
BATCH_00200,REWORK_Quality Check (Raw Material),2023-09-30 19:18:14.496953,Machine Y,2580
BATCH_00200,Raw Material Arrival,2023-09-30 19:43:49.986832,Machine Y,2580
BATCH_00200,REWORK_Quality Check (Raw Material),2023-09-30 20:09:05.601471,Worker B,2580
BATCH_00200,Raw Material Arrival,2023-09-30 20:26:37.707537,Machine Y,2580
BATCH_00200,Quality Check (Raw Material),2023-09-30 20:49:37.732629,Worker B,2580
BATCH_00200,Storage (Raw Material),2023-09-30 21:27:50.746549,Machine X,2580
BATCH_00200,REWORK_Material Allocation,2023-09-30 21:52:09.670873,Machine X,2580
BATCH_00200,Quality Check (Raw Material),2023-09-30 22:12:33.238330,Machine X,2580
BATCH_00200,Storage (Raw Material),2023-09-30 23:01:32.289653,Worker A,2580
BATCH_00200,Material Allocation,2023-09-30 23:18:31.644082,Machine Y,2580
BATCH_00200,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,2580
BATCH_00200,REWORK_In-Process Quality Check,2023-10-01 01:21:00.585065,Worker B,2580
BATCH_00200,REWORK_In-Process Quality Check,2023-10-01 02:00:12.036932,Warehouse Staff 1,2580
BATCH_00200,REWORK_In-Process Quality Check,2023-10-01 02:42:58.259529,Worker B,2580
BATCH_00200,In-Process Quality Check,2023-10-01 03:09:26.803784,Machine X,2580
BATCH_00200,Assembly/Packaging,2023-10-01 07:25:28.429284,Machine Y,2580
BATCH_00200,Final Quality Check,2023-10-01 07:46:29.642737,Machine Y,2580
BATCH_00200,Storage (Finished Goods),2023-10-01 08:34:32.680284,Worker B,2580
BATCH_00200,REWORK_Order Fulfillment,2023-10-01 09:55:29.011787,Worker A,2580
BATCH_00200,Order Fulfillment,2023-10-01 10:34:26.646638,Worker A,2580
BATCH_00200,Shipment,2023-10-01 11:04:53.070728,Warehouse Staff 1,2580
BATCH_00201,Raw Material Arrival,2023-09-30 15:23:02.076317,Worker A,4696
BATCH_00201,Raw Material Arrival,2023-09-30 15:45:35.101697,Worker A,4696
BATCH_00201,Quality Check (Raw Material),2023-09-30 16:31:35.927484,Worker A,4696
BATCH_00201,Storage (Raw Material),2023-09-30 17:38:08.244401,Worker B,4696
BATCH_00201,Material Allocation,2023-09-30 18:20:35.922116,Worker A,4696
BATCH_00201,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,4696
BATCH_00201,REWORK_In-Process Quality Check,2023-10-01 01:04:23.385531,Worker A,4696
BATCH_00201,In-Process Quality Check,2023-10-01 02:09:36.401742,Warehouse Staff 1,4696
BATCH_00201,Assembly/Packaging,2023-10-01 06:52:18.577778,Warehouse Staff 1,4696
BATCH_00201,Final Quality Check,2023-10-01 07:21:16.428516,Machine Y,4696
BATCH_00201,Storage (Finished Goods),2023-10-01 08:44:16.450483,Worker A,4696
BATCH_00201,Order Fulfillment,2023-10-01 11:03:07.478286,Warehouse Staff 1,4696
BATCH_00201,Shipment,2023-10-01 11:32:28.943396,Worker B,4696
BATCH_00202,Raw Material Arrival,2023-09-30 15:45:50.004031,Machine X,4630
BATCH_00202,Raw Material Arrival,2023-09-30 15:59:53.474483,Machine Y,4630
BATCH_00202,Quality Check (Raw Material),2023-09-30 16:24:17.775717,Worker B,4630
BATCH_00202,Storage (Raw Material),2023-09-30 18:19:37.693644,Machine Y,4630
BATCH_00202,Material Allocation,2023-09-30 18:31:58.169773,Warehouse Staff 1,4630
BATCH_00202,Production Batch Start,2023-10-01 00:00:00.000000,Worker A,4630
BATCH_00202,REWORK_In-Process Quality Check,2023-10-01 00:21:13.032902,Worker A,4630
BATCH_00202,In-Process Quality Check,2023-10-01 01:46:48.451796,Machine X,4630
BATCH_00202,REWORK_Assembly/Packaging,2023-10-01 05:02:57.932052,Worker A,4630
BATCH_00202,Assembly/Packaging,2023-10-01 07:28:13.894468,Warehouse Staff 1,4630
BATCH_00202,Final Quality Check,2023-10-01 08:16:41.031492,Worker B,4630
BATCH_00202,Storage (Finished Goods),2023-10-01 09:04:16.320462,Worker A,4630
BATCH_00202,Order Fulfillment,2023-10-01 10:56:11.192037,Machine X,4630
BATCH_00202,Shipment,2023-10-01 11:10:12.148125,Machine X,4630
BATCH_00203,Raw Material Arrival,2023-09-30 12:23:47.117873,Worker A,4018
BATCH_00203,Raw Material Arrival,2023-09-30 12:33:40.135410,Machine X,4018
BATCH_00203,Quality Check (Raw Material),2023-09-30 13:31:02.911025,Warehouse Staff 1,4018
BATCH_00203,Storage (Raw Material),2023-09-30 14:01:27.085979,Machine X,4018
BATCH_00203,Material Allocation,2023-09-30 14:30:18.595587,Warehouse Staff 1,4018
BATCH_00203,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,4018
BATCH_00203,In-Process Quality Check,2023-10-01 00:40:12.256774,Worker A,4018
BATCH_00203,Assembly/Packaging,2023-10-01 02:33:56.391880,Worker A,4018
BATCH_00203,Final Quality Check,2023-10-01 03:24:54.713626,Machine Y,4018
BATCH_00203,Storage (Finished Goods),2023-10-01 04:40:30.843024,Machine X,4018
BATCH_00203,Order Fulfillment,2023-10-01 07:07:40.618601,Machine Y,4018
BATCH_00203,Shipment,2023-10-01 07:49:10.840333,Machine Y,4018
BATCH_00204,Raw Material Arrival,2023-09-30 21:04:22.592123,Worker B,1624
BATCH_00204,Raw Material Arrival,2023-09-30 21:22:22.575661,Worker B,1624
BATCH_00204,Quality Check (Raw Material),2023-09-30 21:44:36.855443,Machine Y,1624
BATCH_00204,Material Allocation,2023-09-30 22:07:35.035095,Warehouse Staff 1,1624
BATCH_00204,Production Batch Start,2023-10-01 00:00:00.000000,Machine Y,1624
BATCH_00204,REWORK_In-Process Quality Check,2023-10-01 00:36:38.357945,Worker A,1624
BATCH_00204,In-Process Quality Check,2023-10-01 01:23:41.115642,Machine X,1624
BATCH_00204,REWORK_Assembly/Packaging,2023-10-01 04:08:50.030104,Worker B,1624
BATCH_00204,Assembly/Packaging,2023-10-01 06:09:05.540928,Worker A,1624
BATCH_00204,Final Quality Check,2023-10-01 06:35:43.295573,Warehouse Staff 1,1624
BATCH_00204,Storage (Finished Goods),2023-10-01 08:57:23.787656,Worker B,1624
BATCH_00204,Order Fulfillment,2023-10-01 10:37:45.734501,Worker A,1624
BATCH_00204,Shipment,2023-10-01 11:27:03.604171,Machine X,1624
BATCH_00205,Raw Material Arrival,2023-09-30 13:07:12.402004,Warehouse Staff 1,4769
BATCH_00205,Raw Material Arrival,2023-09-30 13:34:25.125804,Worker A,4769
BATCH_00205,Quality Check (Raw Material),2023-09-30 14:16:32.760077,Worker A,4769
BATCH_00205,Storage (Raw Material),2023-09-30 15:07:57.686236,Worker B,4769
BATCH_00205,Material Allocation,2023-09-30 15:33:40.991200,Warehouse Staff 1,4769
BATCH_00205,Production Batch Start,2023-10-01 00:00:00.000000,Warehouse Staff 1,4769
BATCH_00205,In-Process Quality Check,2023-10-01 01:28:36.690994,Worker A,4769
BATCH_00205,Assembly/Packaging,2023-10-01 04:02:22.818649,Worker A,4769
BATCH_00205,Final Quality Check,2023-10-01 05:13:02.282165,Warehouse Staff 1,4769
BATCH_00205,Storage (Finished Goods),2023-10-01 07:39:08.290235,Warehouse Staff 1,4769
